user_id,video_id,cbr_score
user_174,4626326439788623,0.9999999826503119
user_174,4625586371625002,0.9999999012978462
user_174,5067354493878300,0.9997488124190832
user_174,4632858942439514,0.9996079914752459
user_174,4671282625839225,0.9995439880973518
user_174,4697571537649698,0.9995042113119376
user_174,4697712759865455,0.9994669932930725
user_174,4728126161485880,0.999441017758103
user_174,4604459066785805,0.9992603507996533
user_174,4930732263407645,0.9989991772631703
user_181,4626326439788623,0.9999999929557788
user_181,4625586371625002,0.9999998950942506
user_181,5067354493878300,0.9997522425307251
user_181,4632858942439514,0.9996122789084507
user_181,4671282625839225,0.9995486131538799
user_181,4697571537649698,0.9995090348014948
user_181,4697712759865455,0.9994719852897663
user_181,4728126161485880,0.9994461396400178
user_181,4604459066785805,0.9992662098971677
user_181,4930732263407645,0.9990060345191487
user_183,4626326439788623,0.9999999891537807
user_183,4625586371625002,0.9999999015564153
user_183,5067354493878300,0.9997500827947807
user_183,4632858942439514,0.9996095785319297
user_183,4671282625839225,0.9995456999123498
user_183,4697571537649698,0.9995059966267086
user_183,4697712759865455,0.9994688400083799
user_183,4728126161485880,0.9994429131756216
user_183,4604459066785805,0.9992625170187409
user_183,4930732263407645,0.9990017141568688
user_186,4626326439788623,0.9999999907201282
user_186,4625586371625002,0.9999999036484812
user_186,5067354493878300,0.9997503401282415
user_186,4632858942439514,0.9996099019800516
user_186,4671282625839225,0.999546048837612
user_186,4697571537649698,0.999506358380522
user_186,4697712759865455,0.9994692250973196
user_186,4728126161485880,0.9994432993952034
user_186,4604459066785805,0.9992629786549911
user_186,4930732263407645,0.9990022286014154
user_194,4626326439788623,0.9999999817233447
user_194,4625586371625002,0.9999999008502227
user_194,5067354493878300,0.9997486796713394
user_194,4632858942439514,0.9996078255029902
user_194,4671282625839225,0.9995438090908083
user_194,4697571537649698,0.9995040248360322
user_194,4697712759865455,0.9994667993645836
user_194,4728126161485880,0.9994408195886243
user_194,4604459066785805,0.9992601224044346
user_194,4930732263407645,0.9989989123410966
user_195,4626326439788623,0.9999999858574707
user_195,4625586371625002,0.999999904851083
user_195,5067354493878300,0.9997492121481604
user_195,4632858942439514,0.9996084931717893
user_195,4671282625839225,0.9995445292313946
user_195,4697571537649698,0.9995047728704021
user_195,4697712759865455,0.9994675881695306
user_195,4728126161485880,0.9994416166739266
user_195,4604459066785805,0.9992610612332156
user_195,4930732263407645,0.9989999753854475
user_205,4626326439788623,0.9999999879614065
user_205,4625586371625002,0.9999999017722647
user_205,5067354493878300,0.9997497954584166
user_205,4632858942439514,0.9996092194917461
user_205,4671282625839225,0.9995453126258207
user_205,4697571537649698,0.9995055927060748
user_205,4697712759865455,0.9994684221521262
user_205,4728126161485880,0.9994424843205431
user_205,4604459066785805,0.9992620267884935
user_205,4930732263407645,0.9990011400748177
user_210,4626326439788623,0.999999992408451
user_210,4625586371625002,0.9999998991215269
user_210,5067354493878300,0.9997512778351536
user_210,4632858942439514,0.9996110724169847
user_210,4671282625839225,0.9995473114656913
user_210,4697571537649698,0.9995076772601084
user_210,4697712759865455,0.9994705797544644
user_210,4728126161485880,0.9994446978751559
user_210,4604459066785805,0.9992645593689642
user_210,4930732263407645,0.9990041035692425
user_212,4626326439788623,0.9999999828563394
user_212,4625586371625002,0.9999999038526963
user_212,5067354493878300,0.9997487360624704
user_212,4632858942439514,0.9996078981685949
user_212,4671282625839225,0.9995438874864424
user_212,4697571537649698,0.9995041039961939
user_212,4697712759865455,0.9994668942711232
user_212,4728126161485880,0.9994409061780696
user_212,4604459066785805,0.9992602455156901
user_212,4930732263407645,0.9989990250738315
user_239,4626326439788623,0.9999999832309096
user_239,4625586371625002,0.9999999013469264
user_239,5067354493878300,0.9997489083198614
user_239,4632858942439514,0.9996081111912091
user_239,4671282625839225,0.9995441172146957
user_239,4697571537649698,0.9995043460417603
user_239,4697712759865455,0.9994671322846338
user_239,4728126161485880,0.9994411607178839
user_239,4604459066785805,0.9992605134857078
