,unique_id,其他,影视,物料,舞台,avg_cate_play_ratio,avg_video_popularity
712,5035542216114205,False,False,True,False,0.02788327151700779,0.2546677643728529
713,5035343485796412,True,False,False,False,0.0001985663743725965,0.2544134162957539
714,5035114619404345,False,True,False,False,0.1983578527757114,0.25510716955686075
715,5033652644413490,False,False,False,True,0.00018044595622634916,0.2540569656756171
716,5033390743945261,False,False,False,True,0.00020733018256938253,0.2530421378457762
717,4882546576785591,True,False,False,False,1.0,1.0
718,5032569612468284,True,False,False,False,0.0002634906816057232,0.2538439742679438
719,5032467669647366,True,False,False,False,0.0001935114625570161,0.252864897402043
720,5032209007181862,True,False,False,False,0.00016055924567647356,0.25366416803815506
721,5032188274737206,True,False,False,False,0.00019533558692853064,0.25358714037729563
722,5031872061702189,False,False,False,True,0.00035772406456307626,0.25364098160863996
723,5031227586183188,False,False,False,True,0.00040947771744198646,0.2534638969515869
724,5031037982408751,False,False,False,True,0.00018537371961011546,0.25302988488471173
725,4822682471170119,False,False,False,True,0.03933135611815978,0.2746696139630846
726,5027131437023277,True,False,False,False,0.00022198958334223616,0.2522682536652029
727,5027099698987090,True,False,False,False,0.0003210549646334973,0.2523421913782933
728,5026781606903858,True,False,False,False,0.0009400774690192476,0.25270121740865115
729,5026423937892360,False,False,False,True,0.0005588884742285561,0.2522084966983433
730,5026409962209334,False,True,False,False,0.08699928151393736,0.2522207157927382
731,5026395403780135,True,False,False,False,0.004705805266737124,0.2554087953763824
732,5020230288867337,False,False,True,False,0.038553140705854194,0.18976066778084522
733,5002464449986631,False,False,False,True,0.0010001296320045962,0.24565785143418328
734,4942316163498071,False,False,True,False,0.04638885591423098,0.2283315816837775
735,4671282625839225,False,False,False,True,0.0020038883311317684,0.15209147427625364
736,4659946994991117,False,False,True,False,0.009185541087210489,0.1478454745481768
737,4632858942439514,False,False,False,True,0.0018419396936171274,0.14108489157827148
738,4626326439788623,False,False,False,True,0.0005943173937297857,0.001773426139083349
739,4625586371625002,False,False,False,True,0.0022173600119085994,0.0012374136008386715
740,5136914378850338,True,False,False,False,0.0011613773336935818,0.28417324039645625
741,5135843229106253,False,False,True,False,0.04898570954447146,0.2833428528284775
742,5135463242203185,False,False,True,False,0.056512069640403624,0.2832929320499731
743,5135100183248926,True,False,False,False,0.001109848089009502,0.2836198660242095
744,5134741406679061,True,False,False,False,0.00017452604870014858,0.28281880283377975
745,5134464108396635,True,False,False,False,0.00012942207792178328,0.28257917321129283
746,5134390062153781,True,False,False,False,0.00022144506860452152,0.2827508378937077
747,5134104979767322,True,False,False,False,0.0003128963188126024,0.2827161097031898
748,5133972615921692,True,False,False,False,0.00033276203149541756,0.2827309365311446
749,5133657740869639,True,False,False,False,0.0005626833795179559,0.28279955586960553
750,5133350407438383,True,False,False,False,0.00042457629152880394,0.2825934961975359
751,5132820788477981,True,False,False,False,0.0003616303878428532,0.2823405502005587
752,5131882044522546,True,False,False,False,0.0006318458264600099,0.2823362600651847
753,5130409239838730,False,False,True,False,0.08814411025293452,0.2820741809990794
754,5130041680396318,True,False,False,False,0.0002798261237387863,0.2815586138334533
755,5129306372767754,True,False,False,False,0.00019902013665410654,0.2812923379153181
756,5128996002922512,True,False,False,False,0.0002151286976464146,0.28120137750658153
757,5128948309491745,False,True,False,False,0.02476109621404585,0.28113306166064633
758,5128916646428710,True,False,False,False,0.00010030868994246339,0.2798798843684298
759,5084418390556683,True,False,False,False,0.00016077705157158074,0.2684938936066481
760,5084362409181205,True,False,False,False,0.0002658139444869313,0.26857228817345896
761,5083964407218245,True,False,False,False,6.93711775916213e-05,0.26832268951094
762,5083933885268015,True,False,False,False,0.000618650419314808,0.2687326455465567
