user_id,其他,影视,物料,舞台,avg_cate_play_ratio,avg_video_popularity
user_352,0.0,234.89999999999998,0.0,0.0,0.04696234914325418,0.25757492516876845
user_353,0.0,129.8,0.0,0.0,0.05143483221642486,0.262346250729853
user_354,0.0,257.5,0.0,0.0,0.05602032123037926,0.25547436108254623
user_355,0.0,264.6,0.0,0.0,0.04843967933932364,0.2625056808119449
user_356,0.0,234.0,0.0,0.0,0.04869022808509153,0.2618345691138366
user_357,0.0,234.0,0.0,0.0,0.05782016792727081,0.26529293537916243
user_358,0.0,132.0,0.0,0.0,0.0564653575190903,0.2586140403559085
user_359,0.0,176.79999999999998,0.0,0.0,0.04938324390652003,0.2624551741074925
user_360,0.0,333.2,0.0,0.0,0.046537926944709755,0.265154615929549
user_361,0.0,259.2,0.0,0.0,0.05593077586454599,0.25762581689425307
user_362,0.0,179.4,0.0,0.0,0.05695119533542734,0.26023106418038605
user_363,0.0,210.0,0.0,0.0,0.053106074090990975,0.25908950467921565
user_364,0.0,336.4,0.0,0.0,0.04645913153461518,0.2630975264852673
user_365,0.0,302.40000000000003,0.0,0.0,0.04904137701508655,0.26152610270422433
user_366,0.0,179.4,0.0,0.0,0.044145582397197035,0.26193476369543367
user_367,0.0,107.1,0.0,0.0,0.052661078850747355,0.26577118521931997
user_368,0.0,291.6,0.0,0.0,0.054345268444745264,0.2565937104697917
user_369,0.0,159.6,0.0,0.0,0.05747867625409595,0.25174737763541066
user_370,0.0,362.5,0.0,0.0,0.05716668216600174,0.2581857088421808
user_371,0.0,134.2,0.0,0.0,0.04708245643120752,0.25948100975502514
user_372,0.0,200.20000000000002,0.0,0.0,0.05428369893308715,0.25844860679679116
user_373,0.0,202.4,0.0,0.0,0.054985687632487734,0.2631427250104073
user_374,0.0,167.5,0.0,0.0,0.051396860687845394,0.25604310251862006
user_375,0.0,282.0,0.0,0.0,0.05201773741593923,0.262233361061412
user_376,0.0,0.0,291.2,0.0,0.013948006338024784,0.24416539923044908
user_377,0.0,0.0,377.4,0.0,0.02059753348832111,0.24792572199642543
user_378,0.0,0.0,256.5,0.0,0.021426387959913067,0.251299707203012
user_379,0.0,0.0,266.0,0.0,0.020541367954632676,0.24946053914573627
user_380,0.0,0.0,237.0,0.0,0.020204519712515245,0.2533560571274685
user_381,0.0,0.0,518.7,0.0,0.020676204632140104,0.25114828376405907
user_382,0.0,0.0,184.8,0.0,0.01639196371105132,0.24897673766964223
user_383,0.0,0.0,261.9,0.0,0.024368896804463518,0.2510701627922358
user_384,0.0,0.0,170.79999999999998,0.0,0.015656352932268143,0.25907370427975124
user_385,0.0,0.0,406.8,0.0,0.01671847459373957,0.24690361810624412
user_386,0.0,0.0,337.90000000000003,0.0,0.016158763157926824,0.2583512456192708
user_387,0.0,0.0,320.40000000000003,0.0,0.01839294794335276,0.24921018111417093
user_388,0.0,0.0,569.4,0.0,0.01991642312400551,0.2513605417116354
user_389,0.0,0.0,275.4,0.0,0.021160845623033164,0.24380040134871644
user_390,0.0,0.0,266.59999999999997,0.0,0.01515926678944747,0.25593829387667155
user_391,0.0,0.0,418.1,0.0,0.02067603573076725,0.24540746510191716
user_392,0.0,0.0,207.20000000000002,0.0,0.018225476429355607,0.24323683758840484
user_393,0.0,0.0,410.40000000000003,0.0,0.017456904818600044,0.24609860523959212
user_394,0.0,0.0,477.3,0.0,0.019175171982265028,0.2510325652078778
user_395,0.0,0.0,266.79999999999995,0.0,0.01863171968610018,0.24922199687894042
user_396,0.0,0.0,134.2,0.0,0.018743998306618936,0.24012401749763043
user_397,0.0,0.0,202.79999999999998,0.0,0.019539201995520804,0.24515509402425684
user_398,0.0,0.0,127.19999999999999,0.0,0.01880503031177824,0.2500127926738727
user_399,0.0,0.0,188.1,0.0,0.017032673161402327,0.2506160889720975
user_400,0.0,0.0,187.5,0.0,0.024846193162457824,0.2522784077737017
user_401,0.0,0.0,613.1999999999999,0.0,0.018910339402675037,0.2462429963253141
user_402,0.0,0.0,537.5,0.0,0.022166990862498057,0.24600992038498012
user_403,0.0,0.0,742.6,0.0,0.01750430054993869,0.249921503272638
user_404,0.0,0.0,560.0,0.0,0.01873078893442618,0.25509972883273285
user_405,0.0,0.0,520.8000000000001,0.0,0.0198703504136671,0.24701680487119831
user_406,0.0,0.0,700.3000000000001,0.0,0.02067321227619211,0.25129131457861825
user_407,0.0,0.0,505.40000000000003,0.0,0.021452115261224976,0.2518935337886548
user_408,0.0,0.0,649.3,0.0,0.021148701551121266,0.25521071345844104
user_409,0.0,0.0,614.4000000000001,0.0,0.017379248322322283,0.25113841843969953
user_410,0.0,0.0,451.4,0.0,0.017324933284285637,0.24795583998420623
user_411,0.0,0.0,584.0,0.0,0.020528199300533782,0.245670383012664
user_412,0.0,0.0,516.6,0.0,0.01757420588346642,0.2528303472156104
user_413,0.0,0.0,686.1999999999999,0.0,0.020481029248169972,0.2476764765935786
user_414,0.0,0.0,364.8,0.0,0.021576499535715013,0.2545459353702998
user_415,0.0,0.0,516.6,0.0,0.017304322497328956,0.24915477769776775
user_416,0.0,0.0,532.4,0.0,0.017346493784913018,0.25049872495333203
user_417,0.0,0.0,685.4,0.0,0.02194878870170974,0.2475053631775348
user_418,0.0,0.0,496.09999999999997,0.0,0.01884335757613808,0.2510606458769192
user_419,0.0,0.0,624.8,0.0,0.017274537998678285,0.2526909218563372
user_420,0.0,0.0,370.0,0.0,0.018150262053595583,0.250264523739712
user_421,0.0,0.0,408.0,0.0,0.019915234685571444,0.23954258353345986
user_422,0.0,0.0,844.9999999999999,0.0,0.019643357437625367,0.24513496332943915
user_423,0.0,0.0,520.3,0.0,0.021343849135247818,0.25425816767230686
user_424,0.0,0.0,397.7,0.0,0.016634296050632807,0.2521983260879098
user_425,0.0,0.0,444.5,0.0,0.020661616168445137,0.24900856029409912
user_426,0.0,0.0,514.8,0.0,0.016453221000342633,0.2514397512352395
user_427,0.0,0.0,374.5,0.0,0.018985932928049447,0.2404522525913636
user_428,0.0,0.0,840.0,0.0,0.019813988376935543,0.2515366669111331
user_429,0.0,0.0,410.7,0.0,0.021528624443737206,0.2525196994572678
user_430,0.0,0.0,483.0,0.0,0.01576977843251784,0.24589191248626804
user_431,0.0,0.0,358.79999999999995,0.0,0.02148440344061339,0.25221694597618827
user_432,0.0,0.0,399.0,0.0,0.01985573031317546,0.2539341347611792
user_433,0.0,0.0,588.0,0.0,0.019288222520295686,0.26068224887571617
user_434,0.0,0.0,504.3,0.0,0.017665667566691513,0.250119819027356
user_435,0.0,0.0,684.0,0.0,0.01704814706142172,0.24802381431448134
user_436,0.0,0.0,475.0,0.0,0.018150016339641306,0.245653613382404
user_437,0.0,0.0,642.6,0.0,0.019175599857934263,0.2429756765558837
user_438,0.0,0.0,475.79999999999995,0.0,0.02036897016523521,0.25716311313081236
user_439,0.0,0.0,512.0,0.0,0.017517445244765787,0.24325717552323461
user_440,0.0,0.0,508.2,0.0,0.020492986408208017,0.2584897776598585
user_441,0.0,0.0,624.8,0.0,0.022166563447579137,0.2468274870511438
user_442,0.0,0.0,544.5,0.0,0.02028135082892678,0.25202505133339065
user_443,0.0,0.0,723.8000000000001,0.0,0.021040712443340628,0.25065408613531287
user_444,0.0,0.0,476.0,0.0,0.020868911023927558,0.2550840547123683
user_445,0.0,0.0,600.6,0.0,0.020014889403306042,0.2539519418075199
user_446,0.0,0.0,364.0,0.0,0.02051287777325554,0.2456315835782676
user_447,0.0,0.0,666.5,0.0,0.02118748343618667,0.25301882396334463
user_448,0.0,0.0,484.0,0.0,0.02111031381327371,0.24994579067201617
user_449,0.0,0.0,676.8000000000001,0.0,0.02110828927728201,0.2506774173534184
user_450,0.0,0.0,632.1,0.0,0.016028791099167994,0.25429318536025036
user_451,0.0,0.0,536.0,0.0,0.01938795822606287,0.24747639322783974
user_452,0.0,0.0,629.2,0.0,0.015343657178111276,0.25420021644498514
user_453,0.0,0.0,704.0,0.0,0.018858923205859322,0.24952055692278308
user_454,0.0,0.0,370.0,0.0,0.021589571602231034,0.2481008346280199
user_455,0.0,0.0,416.0,0.0,0.01841514476772796,0.24827486464044476
user_456,0.0,0.0,405.6,0.0,0.017036245991921176,0.24947959484467355
user_457,0.0,0.0,410.0,0.0,0.01896259394625516,0.2533234814609322
user_458,0.0,0.0,578.1,0.0,0.019108479587379778,0.24804337454101144
user_459,0.0,0.0,550.0,0.0,0.01962466345343025,0.24196204701404891
user_460,0.0,0.0,514.8,0.0,0.017438631375187186,0.2518366823226231
user_461,0.0,0.0,455.09999999999997,0.0,0.01614292216138944,0.24930485497357593
user_462,0.0,0.0,520.8000000000001,0.0,0.01674236723709279,0.2557795530940551
user_463,0.0,0.0,657.8000000000001,0.0,0.017074706604455262,0.2523180793923629
user_464,0.0,0.0,658.0,0.0,0.022357938366101105,0.2517245261199406
user_465,0.0,0.0,585.0,0.0,0.021805721193688232,0.24808778306102003
user_466,0.0,0.0,396.0,0.0,0.01839202937473966,0.2507158591657449
user_467,0.0,0.0,484.0,0.0,0.016876854555521844,0.2569729299859701
user_468,0.0,0.0,366.6,0.0,0.016491900234635766,0.24116476910856627
user_469,0.0,0.0,490.2,0.0,0.02040725079000029,0.24311137516532738
user_470,0.0,0.0,672.0,0.0,0.019383100000473195,0.24514134427609643
user_471,0.0,0.0,373.7,0.0,0.021854944355819816,0.2487510800271723
user_472,0.0,0.0,508.50000000000006,0.0,0.02068595483284741,0.24727515717155252
user_473,0.0,0.0,615.0,0.0,0.015753355124462867,0.2510251072957982
user_474,0.0,0.0,851.6999999999999,0.0,0.01497695820462735,0.24840711250875494
user_475,0.0,0.0,463.3,0.0,0.01993899322488089,0.2541891173131486
user_476,0.0,0.0,533.2,0.0,0.016191691525226683,0.24688467100316297
user_477,0.0,0.0,475.59999999999997,0.0,0.019334168757439235,0.24731314853111636
user_478,0.0,0.0,684.0,0.0,0.019824030188732765,0.2486763433246871
user_479,0.0,0.0,483.8,0.0,0.019161893556665033,0.244924886686185
user_480,0.0,0.0,512.4,0.0,0.016205677151222377,0.25290606824729683
user_481,0.0,0.0,583.8000000000001,0.0,0.015407980242413037,0.24832340575239403
user_482,0.0,0.0,442.8,0.0,0.020193784495439647,0.250735914517425
user_483,0.0,0.0,446.90000000000003,0.0,0.020936299267821683,0.253167992613775
user_484,0.0,0.0,575.0,0.0,0.017443148568968784,0.2515472382754693
user_485,0.0,0.0,508.50000000000006,0.0,0.01958205555345216,0.24641977400798223
user_486,0.0,0.0,606.3,0.0,0.019454666438918765,0.24543496310814739
user_487,0.0,0.0,670.8,0.0,0.0170023966352016,0.25290424865193334
user_488,0.0,0.0,448.5,0.0,0.016593452185064216,0.2514486869327661
user_489,0.0,0.0,444.6,0.0,0.01957418015798353,0.25353131788053335
user_490,0.0,0.0,468.0,0.0,0.017079566734329477,0.24763747250805196
user_491,0.0,0.0,598.6,0.0,0.01598667692276433,0.2455833900565759
user_492,0.0,0.0,467.40000000000003,0.0,0.022126873846304383,0.24443609805975527
user_493,0.0,0.0,606.8000000000001,0.0,0.020074894407133163,0.2467250889969677
user_494,0.0,0.0,464.0,0.0,0.017453053420664007,0.24372493219973612
user_495,0.0,0.0,484.0,0.0,0.018331467932457452,0.24773066277103223
user_496,0.0,0.0,572.0,0.0,0.019439690564305407,0.25108448257453864
user_497,0.0,0.0,708.4,0.0,0.019198719874435954,0.2518600521313876
user_498,0.0,0.0,537.1,0.0,0.016730042971264094,0.24855259663872475
user_499,0.0,0.0,704.0,0.0,0.01853051065160746,0.24713966671845322
user_500,0.0,0.0,312.0,0.0,0.016207767130016537,0.24772717430803992
